USER_ID,ITEM_ID,EVENT_TYPE,TIMESTAMP
eGo4mdS2RhDWLvvtjiz3opdD,15,click,52031973
eGo4mdS2RhDWLvvtjiz3opdD,32,click,677476498
eGo4mdS2RhDWLvvtjiz3opdD,24,click,813188358
eGo4mdS2RhDWLvvtjiz3opdD,43,click,18314823
eGo4mdS2RhDWLvvtjiz3opdD,36,click,148060939
eGo4mdS2RhDWLvvtjiz3opdD,40,click,75514053
eGo4mdS2RhDWLvvtjiz3opdD,85,click,555436125
eGo4mdS2RhDWLvvtjiz3opdD,13,click,266353023
eGo4mdS2RhDWLvvtjiz3opdD,53,click,445430376
eGo4mdS2RhDWLvvtjiz3opdD,11,click,115607239
eGo4mdS2RhDWLvvtjiz3opdD,48,click,31083081
eGo4mdS2RhDWLvvtjiz3opdD,45,click,788404867
eGo4mdS2RhDWLvvtjiz3opdD,110,click,909288078
eGo4mdS2RhDWLvvtjiz3opdD,100,click,271283079
eGo4mdS2RhDWLvvtjiz3opdD,78,click,550892081
eGo4mdS2RhDWLvvtjiz3opdD,95,click,637795149
eGo4mdS2RhDWLvvtjiz3opdD,19,click,680998234
eGo4mdS2RhDWLvvtjiz3opdD,63,click,36803182
eGo4mdS2RhDWLvvtjiz3opdD,114,click,402250352
eGo4mdS2RhDWLvvtjiz3opdD,73,click,459395335
vY1hPVYdFrrvG6hnZYO2yipg,27,click,91473781
vY1hPVYdFrrvG6hnZYO2yipg,34,click,228994638
vY1hPVYdFrrvG6hnZYO2yipg,23,click,744275776
vY1hPVYdFrrvG6hnZYO2yipg,98,click,712879402
vY1hPVYdFrrvG6hnZYO2yipg,86,click,249370300
vY1hPVYdFrrvG6hnZYO2yipg,111,click,42645417
vY1hPVYdFrrvG6hnZYO2yipg,56,click,572646318
vY1hPVYdFrrvG6hnZYO2yipg,97,click,577401472
vY1hPVYdFrrvG6hnZYO2yipg,54,click,106184765
vY1hPVYdFrrvG6hnZYO2yipg,39,click,960072893
vY1hPVYdFrrvG6hnZYO2yipg,30,click,296477398
vY1hPVYdFrrvG6hnZYO2yipg,44,click,999843042
vY1hPVYdFrrvG6hnZYO2yipg,78,click,680938811
vY1hPVYdFrrvG6hnZYO2yipg,110,click,462469164
vY1hPVYdFrrvG6hnZYO2yipg,37,click,625259136
vY1hPVYdFrrvG6hnZYO2yipg,35,click,193121210
vY1hPVYdFrrvG6hnZYO2yipg,1,click,159253349
vY1hPVYdFrrvG6hnZYO2yipg,91,click,249457
vY1hPVYdFrrvG6hnZYO2yipg,61,click,165533196
vY1hPVYdFrrvG6hnZYO2yipg,96,click,341057416
vY1hPVYdFrrvG6hnZYO2yipg,105,click,733581624
vY1hPVYdFrrvG6hnZYO2yipg,66,click,108306885
vY1hPVYdFrrvG6hnZYO2yipg,67,click,734142693
vY1hPVYdFrrvG6hnZYO2yipg,69,click,384200549
vY1hPVYdFrrvG6hnZYO2yipg,77,click,755048376
vY1hPVYdFrrvG6hnZYO2yipg,14,click,156998808
vY1hPVYdFrrvG6hnZYO2yipg,71,click,435777715
vY1hPVYdFrrvG6hnZYO2yipg,58,click,135784186
vY1hPVYdFrrvG6hnZYO2yipg,17,click,41123692
vY1hPVYdFrrvG6hnZYO2yipg,10,click,507507022
vY1hPVYdFrrvG6hnZYO2yipg,113,click,765531928
vY1hPVYdFrrvG6hnZYO2yipg,83,click,419874573
vY1hPVYdFrrvG6hnZYO2yipg,9,click,442218774
vY1hPVYdFrrvG6hnZYO2yipg,46,click,523452102
vY1hPVYdFrrvG6hnZYO2yipg,53,click,666740379
vY1hPVYdFrrvG6hnZYO2yipg,72,click,110555568
vY1hPVYdFrrvG6hnZYO2yipg,45,click,994247269
vY1hPVYdFrrvG6hnZYO2yipg,41,click,454255485
vY1hPVYdFrrvG6hnZYO2yipg,103,click,132226088
vY1hPVYdFrrvG6hnZYO2yipg,8,click,602916529
vY1hPVYdFrrvG6hnZYO2yipg,18,click,986814412
vY1hPVYdFrrvG6hnZYO2yipg,11,click,906493217
vY1hPVYdFrrvG6hnZYO2yipg,80,click,514664807
vY1hPVYdFrrvG6hnZYO2yipg,76,click,373654751
vY1hPVYdFrrvG6hnZYO2yipg,57,click,414325180
vY1hPVYdFrrvG6hnZYO2yipg,79,click,634060010
vY1hPVYdFrrvG6hnZYO2yipg,74,click,628499117
vY1hPVYdFrrvG6hnZYO2yipg,89,click,646432974
vY1hPVYdFrrvG6hnZYO2yipg,63,click,842342167
vY1hPVYdFrrvG6hnZYO2yipg,75,click,220837290
vY1hPVYdFrrvG6hnZYO2yipg,49,click,261860209
vY1hPVYdFrrvG6hnZYO2yipg,38,click,788339148
vY1hPVYdFrrvG6hnZYO2yipg,55,click,268504094
vY1hPVYdFrrvG6hnZYO2yipg,28,click,860252292
vY1hPVYdFrrvG6hnZYO2yipg,31,click,613272037
vY1hPVYdFrrvG6hnZYO2yipg,48,click,644416626
vY1hPVYdFrrvG6hnZYO2yipg,93,click,877668310
vY1hPVYdFrrvG6hnZYO2yipg,84,click,466325073
vY1hPVYdFrrvG6hnZYO2yipg,88,click,278829036
vY1hPVYdFrrvG6hnZYO2yipg,13,click,997376002
vY1hPVYdFrrvG6hnZYO2yipg,43,click,980023244
vY1hPVYdFrrvG6hnZYO2yipg,16,click,856176819
vY1hPVYdFrrvG6hnZYO2yipg,81,click,546739810
vY1hPVYdFrrvG6hnZYO2yipg,4,click,388575030
vY1hPVYdFrrvG6hnZYO2yipg,26,click,711443151
vY1hPVYdFrrvG6hnZYO2yipg,68,click,959725126
vY1hPVYdFrrvG6hnZYO2yipg,108,click,692153409
vY1hPVYdFrrvG6hnZYO2yipg,64,click,497901974
1HP0U3x97tegpgGue9nS0ZtK,66,click,126909873
1HP0U3x97tegpgGue9nS0ZtK,61,click,522464488
1HP0U3x97tegpgGue9nS0ZtK,6,click,143543289
1HP0U3x97tegpgGue9nS0ZtK,81,click,365127477
1HP0U3x97tegpgGue9nS0ZtK,95,click,363067649
1HP0U3x97tegpgGue9nS0ZtK,111,click,808987082
1HP0U3x97tegpgGue9nS0ZtK,85,click,932778611
1HP0U3x97tegpgGue9nS0ZtK,31,click,971717869
1HP0U3x97tegpgGue9nS0ZtK,36,click,773366572
1HP0U3x97tegpgGue9nS0ZtK,45,click,324680622
1HP0U3x97tegpgGue9nS0ZtK,26,click,781372578
1HP0U3x97tegpgGue9nS0ZtK,101,click,81508055
1HP0U3x97tegpgGue9nS0ZtK,33,click,345925171
1HP0U3x97tegpgGue9nS0ZtK,91,click,516320215
1HP0U3x97tegpgGue9nS0ZtK,11,click,945925022
1HP0U3x97tegpgGue9nS0ZtK,16,click,517407359
1HP0U3x97tegpgGue9nS0ZtK,51,click,972907937
1HP0U3x97tegpgGue9nS0ZtK,76,click,622123780
1HP0U3x97tegpgGue9nS0ZtK,21,click,930537612
1HP0U3x97tegpgGue9nS0ZtK,71,click,861545679
1HP0U3x97tegpgGue9nS0ZtK,41,click,870704563
1HP0U3x97tegpgGue9nS0ZtK,105,click,220534014
1HP0U3x97tegpgGue9nS0ZtK,35,click,999558254
1HP0U3x97tegpgGue9nS0ZtK,46,click,34972277
1HP0U3x97tegpgGue9nS0ZtK,86,click,94730476
1HP0U3x97tegpgGue9nS0ZtK,106,click,64417579
1HP0U3x97tegpgGue9nS0ZtK,24,click,872881856
1HP0U3x97tegpgGue9nS0ZtK,75,click,191700170
1HP0U3x97tegpgGue9nS0ZtK,113,click,502565514
1HP0U3x97tegpgGue9nS0ZtK,55,click,986833851
1HP0U3x97tegpgGue9nS0ZtK,96,click,734081774
1HP0U3x97tegpgGue9nS0ZtK,99,click,932267285
1HP0U3x97tegpgGue9nS0ZtK,56,click,211236863
1HP0U3x97tegpgGue9nS0ZtK,49,click,218373187
1HP0U3x97tegpgGue9nS0ZtK,100,click,347293340
1HP0U3x97tegpgGue9nS0ZtK,1,click,645225414
NyBAymYWbKTdhBsCqqarluwm,26,click,557067661
NyBAymYWbKTdhBsCqqarluwm,61,click,400800610
NyBAymYWbKTdhBsCqqarluwm,77,click,385113325
NyBAymYWbKTdhBsCqqarluwm,86,click,623142555
NyBAymYWbKTdhBsCqqarluwm,1,click,981961743
NyBAymYWbKTdhBsCqqarluwm,101,click,389100320
NyBAymYWbKTdhBsCqqarluwm,14,click,891789751
NyBAymYWbKTdhBsCqqarluwm,21,click,578008437
NyBAymYWbKTdhBsCqqarluwm,6,click,749972616
NyBAymYWbKTdhBsCqqarluwm,16,click,611213689
NyBAymYWbKTdhBsCqqarluwm,81,click,967063705
NyBAymYWbKTdhBsCqqarluwm,66,click,324739112
NyBAymYWbKTdhBsCqqarluwm,31,click,267214603
NyBAymYWbKTdhBsCqqarluwm,100,click,70435564
NyBAymYWbKTdhBsCqqarluwm,51,click,323327307
NyBAymYWbKTdhBsCqqarluwm,96,click,747227515
NyBAymYWbKTdhBsCqqarluwm,36,click,464440438
NyBAymYWbKTdhBsCqqarluwm,33,click,206733069
NyBAymYWbKTdhBsCqqarluwm,54,click,231672549
NyBAymYWbKTdhBsCqqarluwm,91,click,320043159
NyBAymYWbKTdhBsCqqarluwm,46,click,809835893
NyBAymYWbKTdhBsCqqarluwm,41,click,523487728
NyBAymYWbKTdhBsCqqarluwm,111,click,282172134
NyBAymYWbKTdhBsCqqarluwm,9,click,432230711
NyBAymYWbKTdhBsCqqarluwm,4,click,713220169
NyBAymYWbKTdhBsCqqarluwm,114,click,481823098
NyBAymYWbKTdhBsCqqarluwm,44,click,481792836
NyBAymYWbKTdhBsCqqarluwm,19,click,811949210
NyBAymYWbKTdhBsCqqarluwm,76,click,785182460
NyBAymYWbKTdhBsCqqarluwm,11,click,221465158
NyBAymYWbKTdhBsCqqarluwm,71,click,906892153
NyBAymYWbKTdhBsCqqarluwm,56,click,527385533
NyBAymYWbKTdhBsCqqarluwm,109,click,309320445
NyBAymYWbKTdhBsCqqarluwm,106,click,444005514
NyBAymYWbKTdhBsCqqarluwm,84,click,195469841
TbwpxqB9IvioPlHypL0XbE4S,102,click,340531488
TbwpxqB9IvioPlHypL0XbE4S,69,click,277940405
TbwpxqB9IvioPlHypL0XbE4S,23,click,712027679
TbwpxqB9IvioPlHypL0XbE4S,95,click,757163568
TbwpxqB9IvioPlHypL0XbE4S,68,click,951166481
TbwpxqB9IvioPlHypL0XbE4S,92,click,835096575
TbwpxqB9IvioPlHypL0XbE4S,25,click,223570264
TbwpxqB9IvioPlHypL0XbE4S,94,click,658714436
TbwpxqB9IvioPlHypL0XbE4S,27,click,548321723
TbwpxqB9IvioPlHypL0XbE4S,89,click,779872799
TbwpxqB9IvioPlHypL0XbE4S,108,click,801269527
TbwpxqB9IvioPlHypL0XbE4S,85,click,914145215
TbwpxqB9IvioPlHypL0XbE4S,17,click,690408320
TbwpxqB9IvioPlHypL0XbE4S,48,click,904018769
TbwpxqB9IvioPlHypL0XbE4S,54,click,554121730
TbwpxqB9IvioPlHypL0XbE4S,109,click,691883254
TbwpxqB9IvioPlHypL0XbE4S,82,click,489951360
TbwpxqB9IvioPlHypL0XbE4S,110,click,521096010
TbwpxqB9IvioPlHypL0XbE4S,55,click,165332098
TbwpxqB9IvioPlHypL0XbE4S,5,click,199084116
TbwpxqB9IvioPlHypL0XbE4S,59,click,508107630
TbwpxqB9IvioPlHypL0XbE4S,22,click,67462596
TbwpxqB9IvioPlHypL0XbE4S,44,click,876433320
TbwpxqB9IvioPlHypL0XbE4S,47,click,969076623
TbwpxqB9IvioPlHypL0XbE4S,37,click,506083773
TbwpxqB9IvioPlHypL0XbE4S,52,click,400819505
TbwpxqB9IvioPlHypL0XbE4S,107,click,350814016
TbwpxqB9IvioPlHypL0XbE4S,115,click,822721283
TbwpxqB9IvioPlHypL0XbE4S,90,click,384344368
TbwpxqB9IvioPlHypL0XbE4S,42,click,56138529
TbwpxqB9IvioPlHypL0XbE4S,38,click,61461977
TbwpxqB9IvioPlHypL0XbE4S,87,click,329021000
TbwpxqB9IvioPlHypL0XbE4S,4,click,870073800
TbwpxqB9IvioPlHypL0XbE4S,60,click,367745836
TbwpxqB9IvioPlHypL0XbE4S,49,click,824898675
TbwpxqB9IvioPlHypL0XbE4S,7,click,979181951
TbwpxqB9IvioPlHypL0XbE4S,105,click,147285230
TbwpxqB9IvioPlHypL0XbE4S,50,click,991100080
TbwpxqB9IvioPlHypL0XbE4S,74,click,298484917
TbwpxqB9IvioPlHypL0XbE4S,58,click,299669944
TbwpxqB9IvioPlHypL0XbE4S,100,click,475741100
TbwpxqB9IvioPlHypL0XbE4S,78,click,354378560
TbwpxqB9IvioPlHypL0XbE4S,88,click,492066964
TbwpxqB9IvioPlHypL0XbE4S,10,click,993226091
TbwpxqB9IvioPlHypL0XbE4S,45,click,197317734
TbwpxqB9IvioPlHypL0XbE4S,35,click,781583778
TbwpxqB9IvioPlHypL0XbE4S,20,click,636491122
TbwpxqB9IvioPlHypL0XbE4S,62,click,715818836
TbwpxqB9IvioPlHypL0XbE4S,32,click,728179794
TbwpxqB9IvioPlHypL0XbE4S,30,click,857995442
TbwpxqB9IvioPlHypL0XbE4S,80,click,485059696
TbwpxqB9IvioPlHypL0XbE4S,29,click,137012290
TbwpxqB9IvioPlHypL0XbE4S,70,click,275424195
TbwpxqB9IvioPlHypL0XbE4S,67,click,995444342
TbwpxqB9IvioPlHypL0XbE4S,28,click,425446413
TbwpxqB9IvioPlHypL0XbE4S,40,click,58599162
TbwpxqB9IvioPlHypL0XbE4S,14,click,783347333
TbwpxqB9IvioPlHypL0XbE4S,83,click,316391376
TbwpxqB9IvioPlHypL0XbE4S,43,click,815857115
TbwpxqB9IvioPlHypL0XbE4S,57,click,20321408
TbwpxqB9IvioPlHypL0XbE4S,106,click,968290007
TbwpxqB9IvioPlHypL0XbE4S,73,click,997450031
TbwpxqB9IvioPlHypL0XbE4S,6,click,308318824
WPeNgvgTONEqjA17IsXuj7rH,71,click,77602749
WPeNgvgTONEqjA17IsXuj7rH,52,click,733029382
WPeNgvgTONEqjA17IsXuj7rH,19,click,792281238
WPeNgvgTONEqjA17IsXuj7rH,46,click,393152553
WPeNgvgTONEqjA17IsXuj7rH,31,click,379684562
WPeNgvgTONEqjA17IsXuj7rH,26,click,681707970
WPeNgvgTONEqjA17IsXuj7rH,9,click,137607961
WPeNgvgTONEqjA17IsXuj7rH,81,click,311755928
WPeNgvgTONEqjA17IsXuj7rH,55,click,647443572
WPeNgvgTONEqjA17IsXuj7rH,99,click,204618397
WPeNgvgTONEqjA17IsXuj7rH,44,click,790615174
WPeNgvgTONEqjA17IsXuj7rH,36,click,356069273
WPeNgvgTONEqjA17IsXuj7rH,24,click,73438301
WPeNgvgTONEqjA17IsXuj7rH,54,click,195559782
WPeNgvgTONEqjA17IsXuj7rH,74,click,299398475
WPeNgvgTONEqjA17IsXuj7rH,5,click,352965806
WPeNgvgTONEqjA17IsXuj7rH,41,click,951527415
WPeNgvgTONEqjA17IsXuj7rH,84,click,803471675
WPeNgvgTONEqjA17IsXuj7rH,79,click,959918713
WPeNgvgTONEqjA17IsXuj7rH,4,click,767538850
WPeNgvgTONEqjA17IsXuj7rH,1,click,800237598
WPeNgvgTONEqjA17IsXuj7rH,109,click,521813206
WPeNgvgTONEqjA17IsXuj7rH,59,click,9661509
WPeNgvgTONEqjA17IsXuj7rH,34,click,882972053
WPeNgvgTONEqjA17IsXuj7rH,94,click,679776672
WPeNgvgTONEqjA17IsXuj7rH,101,click,388771968
WPeNgvgTONEqjA17IsXuj7rH,64,click,958700628
WPeNgvgTONEqjA17IsXuj7rH,87,click,128205608
WPeNgvgTONEqjA17IsXuj7rH,104,click,10798697
WPeNgvgTONEqjA17IsXuj7rH,58,click,548485815
WPeNgvgTONEqjA17IsXuj7rH,20,click,765655835
WPeNgvgTONEqjA17IsXuj7rH,10,click,708643009
WPeNgvgTONEqjA17IsXuj7rH,114,click,769465540
WPeNgvgTONEqjA17IsXuj7rH,25,click,751198400
WPeNgvgTONEqjA17IsXuj7rH,89,click,689250001
WPeNgvgTONEqjA17IsXuj7rH,14,click,729788227
WPeNgvgTONEqjA17IsXuj7rH,29,click,213405302
WPeNgvgTONEqjA17IsXuj7rH,39,click,164634951
WPeNgvgTONEqjA17IsXuj7rH,6,click,77250940
WPeNgvgTONEqjA17IsXuj7rH,49,click,693674482
WPeNgvgTONEqjA17IsXuj7rH,111,click,914002355
WPeNgvgTONEqjA17IsXuj7rH,69,click,45410818
g1xKTB8bgNa9lmvmlifR4UXl,102,click,804279552
g1xKTB8bgNa9lmvmlifR4UXl,58,click,723687857
g1xKTB8bgNa9lmvmlifR4UXl,79,click,835521655
g1xKTB8bgNa9lmvmlifR4UXl,59,click,308626419
g1xKTB8bgNa9lmvmlifR4UXl,30,click,772479390
g1xKTB8bgNa9lmvmlifR4UXl,32,click,690842434
g1xKTB8bgNa9lmvmlifR4UXl,12,click,693893736
g1xKTB8bgNa9lmvmlifR4UXl,2,click,359940784
g1xKTB8bgNa9lmvmlifR4UXl,21,click,845485366
g1xKTB8bgNa9lmvmlifR4UXl,25,click,934683000
g1xKTB8bgNa9lmvmlifR4UXl,90,click,846199900
g1xKTB8bgNa9lmvmlifR4UXl,64,click,952467612
g1xKTB8bgNa9lmvmlifR4UXl,71,click,701587173
g1xKTB8bgNa9lmvmlifR4UXl,22,click,224776501
g1xKTB8bgNa9lmvmlifR4UXl,3,click,292154363
g1xKTB8bgNa9lmvmlifR4UXl,42,click,909946208
g1xKTB8bgNa9lmvmlifR4UXl,62,click,231931795
g1xKTB8bgNa9lmvmlifR4UXl,82,click,366778412
g1xKTB8bgNa9lmvmlifR4UXl,9,click,593359771
g1xKTB8bgNa9lmvmlifR4UXl,107,click,611543899
g1xKTB8bgNa9lmvmlifR4UXl,35,click,504209753
g1xKTB8bgNa9lmvmlifR4UXl,51,click,421024664
g1xKTB8bgNa9lmvmlifR4UXl,44,click,775588455
g1xKTB8bgNa9lmvmlifR4UXl,109,click,571042615
g1xKTB8bgNa9lmvmlifR4UXl,110,click,526027005
g1xKTB8bgNa9lmvmlifR4UXl,94,click,528338314
g1xKTB8bgNa9lmvmlifR4UXl,84,click,129779271
g1xKTB8bgNa9lmvmlifR4UXl,72,click,760478961
g1xKTB8bgNa9lmvmlifR4UXl,17,click,289856994
g1xKTB8bgNa9lmvmlifR4UXl,89,click,494505548
g1xKTB8bgNa9lmvmlifR4UXl,60,click,482758853
g1xKTB8bgNa9lmvmlifR4UXl,7,click,759213810
g1xKTB8bgNa9lmvmlifR4UXl,114,click,408858139
g1xKTB8bgNa9lmvmlifR4UXl,45,click,395073997
g1xKTB8bgNa9lmvmlifR4UXl,73,click,858342452
g1xKTB8bgNa9lmvmlifR4UXl,77,click,583753304
g1xKTB8bgNa9lmvmlifR4UXl,1,click,375860417
g1xKTB8bgNa9lmvmlifR4UXl,27,click,855404329
g1xKTB8bgNa9lmvmlifR4UXl,34,click,540231501
g1xKTB8bgNa9lmvmlifR4UXl,97,click,273830399
g1xKTB8bgNa9lmvmlifR4UXl,43,click,43838985
g1xKTB8bgNa9lmvmlifR4UXl,47,click,76787209
g1xKTB8bgNa9lmvmlifR4UXl,28,click,82102426
g1xKTB8bgNa9lmvmlifR4UXl,52,click,462475157
g1xKTB8bgNa9lmvmlifR4UXl,112,click,420964988
g1xKTB8bgNa9lmvmlifR4UXl,104,click,807446503
g1xKTB8bgNa9lmvmlifR4UXl,87,click,611921871
g1xKTB8bgNa9lmvmlifR4UXl,57,click,860426497
g1xKTB8bgNa9lmvmlifR4UXl,20,click,97277444
g1xKTB8bgNa9lmvmlifR4UXl,80,click,923560888
g1xKTB8bgNa9lmvmlifR4UXl,29,click,420904950
g1xKTB8bgNa9lmvmlifR4UXl,67,click,14888045
g1xKTB8bgNa9lmvmlifR4UXl,33,click,232602703
g1xKTB8bgNa9lmvmlifR4UXl,54,click,147150897
g1xKTB8bgNa9lmvmlifR4UXl,92,click,238446933
g1xKTB8bgNa9lmvmlifR4UXl,99,click,3513753
g1xKTB8bgNa9lmvmlifR4UXl,55,click,732110803
g1xKTB8bgNa9lmvmlifR4UXl,37,click,141657735
2riVd6l7pGA0j1Eb1YmBEHts,30,click,112457483
2riVd6l7pGA0j1Eb1YmBEHts,66,click,978255625
2riVd6l7pGA0j1Eb1YmBEHts,29,click,473129042
2riVd6l7pGA0j1Eb1YmBEHts,99,click,419200519
2riVd6l7pGA0j1Eb1YmBEHts,50,click,512004139
2riVd6l7pGA0j1Eb1YmBEHts,41,click,837735147
2riVd6l7pGA0j1Eb1YmBEHts,15,click,680048096
2riVd6l7pGA0j1Eb1YmBEHts,88,click,311553539
2riVd6l7pGA0j1Eb1YmBEHts,60,click,951930105
2riVd6l7pGA0j1Eb1YmBEHts,51,click,891624053
2riVd6l7pGA0j1Eb1YmBEHts,9,click,73281955
2riVd6l7pGA0j1Eb1YmBEHts,64,click,50737301
2riVd6l7pGA0j1Eb1YmBEHts,48,click,782077655
2riVd6l7pGA0j1Eb1YmBEHts,4,click,140467337
2riVd6l7pGA0j1Eb1YmBEHts,110,click,287184103
2riVd6l7pGA0j1Eb1YmBEHts,79,click,5386181
2riVd6l7pGA0j1Eb1YmBEHts,100,click,710148401
2riVd6l7pGA0j1Eb1YmBEHts,90,click,395520196
2riVd6l7pGA0j1Eb1YmBEHts,19,click,984112362
2riVd6l7pGA0j1Eb1YmBEHts,115,click,340607400
2riVd6l7pGA0j1Eb1YmBEHts,35,click,505785344
2riVd6l7pGA0j1Eb1YmBEHts,114,click,115188364
2riVd6l7pGA0j1Eb1YmBEHts,20,click,500280353
2riVd6l7pGA0j1Eb1YmBEHts,40,click,479064427
2riVd6l7pGA0j1Eb1YmBEHts,65,click,164369540
2riVd6l7pGA0j1Eb1YmBEHts,91,click,2120860
2riVd6l7pGA0j1Eb1YmBEHts,70,click,345673737
2riVd6l7pGA0j1Eb1YmBEHts,80,click,754635052
2riVd6l7pGA0j1Eb1YmBEHts,113,click,549436740
2riVd6l7pGA0j1Eb1YmBEHts,26,click,527739149
2riVd6l7pGA0j1Eb1YmBEHts,108,click,804727766
2riVd6l7pGA0j1Eb1YmBEHts,106,click,909788313
2riVd6l7pGA0j1Eb1YmBEHts,45,click,797341973
2riVd6l7pGA0j1Eb1YmBEHts,11,click,882095990
2riVd6l7pGA0j1Eb1YmBEHts,25,click,247845818
2riVd6l7pGA0j1Eb1YmBEHts,75,click,826519206
2riVd6l7pGA0j1Eb1YmBEHts,109,click,870880313
2riVd6l7pGA0j1Eb1YmBEHts,95,click,415274743
2riVd6l7pGA0j1Eb1YmBEHts,74,click,489744449
2riVd6l7pGA0j1Eb1YmBEHts,44,click,718553967
2riVd6l7pGA0j1Eb1YmBEHts,104,click,190363577
2riVd6l7pGA0j1Eb1YmBEHts,1,click,850976005
2riVd6l7pGA0j1Eb1YmBEHts,85,click,931416266
2riVd6l7pGA0j1Eb1YmBEHts,61,click,493981178
2riVd6l7pGA0j1Eb1YmBEHts,31,click,544711849
2riVd6l7pGA0j1Eb1YmBEHts,55,click,673336769
2riVd6l7pGA0j1Eb1YmBEHts,10,click,475858396
2riVd6l7pGA0j1Eb1YmBEHts,101,click,839511429
2riVd6l7pGA0j1Eb1YmBEHts,105,click,844282590
2riVd6l7pGA0j1Eb1YmBEHts,71,click,549204910
2riVd6l7pGA0j1Eb1YmBEHts,5,click,24252668
Vdlen4ZbosdFXo5zLtpvCqSF,110,click,828771629
Vdlen4ZbosdFXo5zLtpvCqSF,3,click,60816378
Vdlen4ZbosdFXo5zLtpvCqSF,100,click,883492967
Vdlen4ZbosdFXo5zLtpvCqSF,19,click,853956049
Vdlen4ZbosdFXo5zLtpvCqSF,58,click,207545846
Vdlen4ZbosdFXo5zLtpvCqSF,98,click,568797387
Vdlen4ZbosdFXo5zLtpvCqSF,71,click,841947941
Vdlen4ZbosdFXo5zLtpvCqSF,18,click,753119148
Vdlen4ZbosdFXo5zLtpvCqSF,88,click,629256237
Vdlen4ZbosdFXo5zLtpvCqSF,113,click,507241034
Vdlen4ZbosdFXo5zLtpvCqSF,55,click,568671358
Vdlen4ZbosdFXo5zLtpvCqSF,17,click,393245211
Vdlen4ZbosdFXo5zLtpvCqSF,115,click,182499496
Vdlen4ZbosdFXo5zLtpvCqSF,11,click,638466555
Vdlen4ZbosdFXo5zLtpvCqSF,1,click,229779429
Vdlen4ZbosdFXo5zLtpvCqSF,2,click,70292782
Vdlen4ZbosdFXo5zLtpvCqSF,15,click,420169632
Vdlen4ZbosdFXo5zLtpvCqSF,60,click,347111677
Vdlen4ZbosdFXo5zLtpvCqSF,8,click,884758875
Vdlen4ZbosdFXo5zLtpvCqSF,78,click,18634123
Vdlen4ZbosdFXo5zLtpvCqSF,62,click,825641081
Vdlen4ZbosdFXo5zLtpvCqSF,95,click,926810670
Vdlen4ZbosdFXo5zLtpvCqSF,75,click,361203906
Vdlen4ZbosdFXo5zLtpvCqSF,53,click,208983269
Vdlen4ZbosdFXo5zLtpvCqSF,86,click,322366857
Vdlen4ZbosdFXo5zLtpvCqSF,23,click,413134020
Vdlen4ZbosdFXo5zLtpvCqSF,50,click,981338313
Vdlen4ZbosdFXo5zLtpvCqSF,25,click,119630600
Vdlen4ZbosdFXo5zLtpvCqSF,106,click,621583546
Vdlen4ZbosdFXo5zLtpvCqSF,38,click,397638784
Vdlen4ZbosdFXo5zLtpvCqSF,48,click,869496796
Vdlen4ZbosdFXo5zLtpvCqSF,33,click,376798071
BNn15zwQioGiDmeRTwnQTZGl,10,click,39849664
BNn15zwQioGiDmeRTwnQTZGl,108,click,422648375
BNn15zwQioGiDmeRTwnQTZGl,96,click,802135571
BNn15zwQioGiDmeRTwnQTZGl,55,click,295617739
BNn15zwQioGiDmeRTwnQTZGl,85,click,305003718
BNn15zwQioGiDmeRTwnQTZGl,81,click,371811901
BNn15zwQioGiDmeRTwnQTZGl,66,click,656859072
BNn15zwQioGiDmeRTwnQTZGl,11,click,675662873
BNn15zwQioGiDmeRTwnQTZGl,109,click,67613471
BNn15zwQioGiDmeRTwnQTZGl,84,click,379354351
BNn15zwQioGiDmeRTwnQTZGl,110,click,544989239
BNn15zwQioGiDmeRTwnQTZGl,40,click,208435442
BNn15zwQioGiDmeRTwnQTZGl,105,click,818000045
BNn15zwQioGiDmeRTwnQTZGl,12,click,216198995
BNn15zwQioGiDmeRTwnQTZGl,62,click,816870117
BNn15zwQioGiDmeRTwnQTZGl,99,click,840750395
BNn15zwQioGiDmeRTwnQTZGl,19,click,637568930
BNn15zwQioGiDmeRTwnQTZGl,35,click,49141664
BNn15zwQioGiDmeRTwnQTZGl,4,click,977522984
BNn15zwQioGiDmeRTwnQTZGl,61,click,807621678
BNn15zwQioGiDmeRTwnQTZGl,75,click,480037851
BNn15zwQioGiDmeRTwnQTZGl,102,click,198841457
BNn15zwQioGiDmeRTwnQTZGl,45,click,521461874
BNn15zwQioGiDmeRTwnQTZGl,52,click,813007707
BNn15zwQioGiDmeRTwnQTZGl,44,click,468940668
BNn15zwQioGiDmeRTwnQTZGl,25,click,397467783
BNn15zwQioGiDmeRTwnQTZGl,113,click,990371760
BNn15zwQioGiDmeRTwnQTZGl,21,click,951445796
BNn15zwQioGiDmeRTwnQTZGl,70,click,256793510
BNn15zwQioGiDmeRTwnQTZGl,86,click,428235778
BNn15zwQioGiDmeRTwnQTZGl,15,click,150518539
BNn15zwQioGiDmeRTwnQTZGl,50,click,242932596
BNn15zwQioGiDmeRTwnQTZGl,20,click,799357663
BNn15zwQioGiDmeRTwnQTZGl,79,click,559370911
BNn15zwQioGiDmeRTwnQTZGl,60,click,424480142
BNn15zwQioGiDmeRTwnQTZGl,115,click,640754747
BNn15zwQioGiDmeRTwnQTZGl,95,click,708962873
BNn15zwQioGiDmeRTwnQTZGl,78,click,296844564
